,theta1,theta2,x1,x2,tau1,tau2,price1,price2,price_pre,price_post,price_schedule1,price_schedule2
2412,0.020176239743403622,0.7309353983014518,93.1233172466519,104.22090315667651,0.654325285139878,0.7309353983014518,93.03708194045285,91.54521514906529,93.03708194045285,93.01392643039438,99.96435704352461,100.19788594748532
2413,0.36577572112370366,0.7021692064561069,107.57052876445437,97.10523311067253,0.36577572112370366,0.7021692064561069,97.00499253057252,93.58422392549386,97.00499253057252,98.05357844228007,100.38816622038499,100.45749307757139
2414,0.6266183909106534,0.777115859699125,104.75015982725643,105.47862172488539,0.6266183909106534,0.777115859699125,93.53871382924285,91.61075226806938,93.53871382924285,94.64377367325595,100.04977656248572,98.79344326725199
2415,0.18469616299138422,0.9216457996447868,74.56789992812463,118.93615594900015,0.9928405998644995,0.9216457996447868,74.56789992812459,83.61713971850381,83.61713971850381,87.47013663036778,74.80160095415154,97.83383589923885
2416,0.5278663774099673,0.6622806214794036,102.23062633752781,105.86937054592022,0.5278663774099673,0.6622806214794036,95.07032447318821,93.78778554987399,95.07032447318821,95.76765123925094,100.26226252574531,102.69342606906746
2417,0.661732665654561,0.3764738955600168,103.870330353457,93.48551599347768,0.661732665654561,0.6344978931628931,92.9228025733851,93.39986100176789,93.39986100176789,93.37831746486287,102.81830793199678,100.02681299375672
2418,0.20268332772158792,0.8483192797241478,102.5759459657847,107.96315810403286,0.20268332772158792,0.8483192797241478,98.50933693763291,89.17171059941333,98.50933693763291,98.90953558474277,100.32816660435272,91.78584217489293
2419,0.7997208613757577,0.3346886688930277,73.29156353887541,103.45356338863456,0.9924300229460236,0.3346886688930277,73.29156353887544,97.31931839661561,97.31931839661561,97.92203638639633,73.31134152165033,100.38891215603003
2420,0.24113778226183682,0.7007025261706428,109.59778347046398,95.8458770339166,0.24113778226183682,0.7007025261706428,98.1841868736274,93.81573198903433,98.1841868736274,99.32139789556018,100.35560487582326,100.13157319834373
2421,0.0369978410333472,0.20278312594715237,98.75466426966344,132.12908225388523,0.18212849841495385,0.20278312594715237,98.67679598081654,98.52634896383796,98.67679598081654,98.67856829368341,100.3105407751887,110.0399560331013
2422,0.8589214376219191,0.6266156683038191,86.62701140704363,120.34922671872292,0.9294974490712964,0.6266156683038191,86.62701140704361,93.53876130993378,93.53876130993378,96.27802688626468,88.19103420487508,100.04978432589331
2423,0.29496812432145564,0.4816882856324972,102.54709125587245,108.12709733420809,0.29496812432145564,0.4816882856324972,97.70040411652481,96.34808956295234,97.70040411652481,98.175347305528,100.38094496384673,106.38692818569322
2424,0.19065612233800408,0.05471514550443694,98.2489477990783,85.31703529914769,0.24272863550657184,0.9171218204693796,98.17038508545994,85.31703529914769,98.17038508545994,98.16992432072175,100.35657835921926,86.3967623486979
2425,0.42568572535472654,0.21705316301961528,96.56005456137808,93.8675313668158,0.42568572535472654,0.623042218827109,96.35372188538274,93.8675313668158,96.35372188538274,96.35776744027267,100.3674812782992,102.58361898535537
2426,0.726705919900131,0.6171446645363566,102.0512890606376,122.17281838923661,0.726705919900131,0.6171446645363566,94.54966995941608,93.70191344976602,93.70191344976602,96.61723268881435,108.17407317490775,100.07606786041376
2427,0.5148659827197913,0.30721941997109004,97.31297454382346,129.1780138821254,0.6111109230709437,0.30721941997109004,97.31297454382346,97.58518259577721,97.58518259577721,100.77963450969943,105.94404302129253,100.38442163375124
2428,0.3740476114875975,0.01651478310476708,107.15043968662,84.66449538195579,0.3740476114875975,0.9372349389751229,96.91878341401559,84.6644953819558,96.91878341401559,97.9333492713525,100.38686879383611,85.4346247223958
2429,0.8504100274430431,0.4538199117694165,93.56942141136243,111.45696371569245,0.8504100274430431,0.4538199117694165,89.98026869454277,96.0243470637084,96.0243470637084,97.56643111127086,93.2880071321304,100.34805987228482
2430,0.8102066306240268,0.6683783327426668,70.77795632277706,83.9440070985753,0.9932563896306666,0.9187454284732134,70.77795632277704,83.84113902019882,83.84113902019882,83.77606039751348,70.91482953359176,97.88447148638585
2431,0.6765311544703673,0.6914957746862318,128.41065559125445,86.0202450605426,0.6765311544703673,0.9454474812466627,92.60582985804187,86.02024506054262,92.60582985804187,96.33602891029466,99.88584554183193,87.28800493765989
2432,0.7887236955326373,0.6438648011028113,112.96813013788476,126.63535522695419,0.7887236955326373,0.6438648011028113,93.48928661934116,93.23093753635708,93.23093753635708,96.68584938477653,106.71035446985717,99.99816191495539
2433,0.553342639104642,0.5069618777294282,110.55622108005886,92.93513136621782,0.553342639104642,0.7467397396986332,94.70766623208878,92.93513136621782,94.70766623208878,96.2920516885065,100.21944999185564,100.26297687025674
2434,0.8503641284588621,0.33660876642754545,111.02488364346323,90.57411110599202,0.8503641284588621,0.7670859978177953,87.89374113513863,90.48362699291356,90.48362699291356,90.44906154949815,94.35676155367678,99.44745476105625
2435,0.1237641282139815,0.5943909702225268,123.57088098486597,88.9866963476911,0.1237641282139815,0.8985030148724684,99.13038188734907,88.9866963476911,99.13038188734907,101.5803024410988,100.25004278485957,90.49703184874797
2436,0.2269597456879507,0.5677558107578123,122.73647580167783,101.7047499560111,0.2269597456879507,0.5677558107578123,98.30593639298421,97.29260437800225,98.30593639298421,100.76038142956254,100.34635252529948,106.13500404568533
2437,0.8197122765806925,0.21687139793422136,118.15267264908545,132.81194259930768,0.8197122765806925,0.21687139793422136,93.18892731158674,98.39122269971462,98.39122269971462,101.86258246834137,96.71409400685184,100.33914880400059
2438,0.056976249615639706,0.9093399238329608,95.73901599655282,87.01485357128331,0.48360838294868597,0.9093399238329608,95.65684099443553,85.56846861765632,95.65684099443553,95.64529098168184,100.31994726536884,87.08921591974578
2439,0.426857670059233,0.07664802932241588,88.77915722896282,134.5723648961744,0.9196106682981569,0.07664802932241588,88.77915722896283,99.47509527372733,99.47509527372733,102.99484437867481,89.89014266602138,100.19072578355575
2440,0.2687377964530488,0.37364251140089744,108.06959927642293,108.80242824632079,0.2687377964530488,0.37364251140089744,97.94055759466404,98.02369498889148,97.94055759466404,98.9476804177263,100.37058904587283,110.34673232214162
2441,0.25386036141948787,0.7586420031645977,98.49899474952042,90.75872126084755,0.25386036141948787,0.7856582549406935,98.07299564593191,90.75872126084755,98.07299564593191,98.10683561602873,100.36301805306404,94.9939877772311
