time,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98
0.01,-0.0038498939949011,-0.0032517802707451,-0.0022694957534117,-0.0009492789758617,0.0006691047380065,0.0025511253130398,0.0046665274458066,0.0069885738971461,0.0094934408250414,0.0121597281316909,0.0149680578389309,0.0179007404899386,0.0209414945101144,0.0240752069972868,0.0272877269738827,0.0305656840069394,0.0338963264735356,0.0372673747566135,0.0406668853825892,0.0440831226207175,0.0475044344009311,0.0509191295824748,0.0543153536654658,0.0576809599278858,0.0610033727636895,0.06426943956587,0.0674652669560189,0.0705760362591469,0.0735857920038614,0.0764771955569519,0.0792312337924442,0.0818268695295243,0.0842406160471151,0.0864460116494281,0.0884129609252977,0.0901068955967476,0.0914876866806541,0.0925082066042252,0.0931123863315866,0.0932325225817201,0.0927854327793541,0.0916667656775967,0.0897422099149613,0.0868331549594714,0.0826916263477678,0.0769522387276691,0.0690273435383052,0.0578279079087982,0.0406978668518356
0.02,-0.0079807753927112,-0.0074627969791963,-0.0065602296293271,-0.0053194215629109,-0.0037802331623057,-0.0019772781923688,5.911318650161506e-05,0.0023021357182116,0.0047279028055332,0.0073149555992038,0.0100438603659816,0.0128968740810801,0.0158576631378772,0.0189110636142177,0.0220428741041498,0.0252396740017249,0.0284886615021165,0.0317775065906726,0.0350942150267699,0.0384269998349103,0.0417641571575781,0.0450939435015949,0.0484044514720905,0.051683480981805,0.0549184027199178,0.0580960102367741,0.0612023564647288,0.0642225695988158,0.0671406421525739,0.069939185345672,0.0725991387889997,0.0750994222955699,0.0774165122432238,0.0795239186581966,0.0813915299044517,0.0829847782590117,0.0842635586497248,0.0851808000425369,0.0856805358535726,0.0856952305756268,0.0851419637939481,0.0839167856396289,0.0818859971761123,0.078871932133156,0.0746281085995622,0.0687916050861638,0.0607791443890182,0.049510487669625,0.0323524417408259
0.03,-0.0121540055431422,-0.0117169823024177,-0.0108949467179556,-0.0097343579618856,-0.0082751726092533,-0.00655208914687,-0.0045955135469607,-0.0024323199795308,-8.645865164878018e-05,0.0024205520114348,0.0050692217174764,0.0078417530832253,0.0107217596877556,0.0136940258113607,0.0167442988447259,0.0198591072362466,0.0230255982282604,0.0262313906418658,0.0294644387086611,0.0327129034573175,0.0359650285056087,0.0392090172897973,0.0424329088269369,0.0456244490068858,0.0487709541956457,0.0518591635383206,0.0548750757819396,0.0578037655788269,0.0606291731180459,0.0633338592906681,0.0658987164218564,0.0683026214908127,0.0705220143938242,0.0725303776025429,0.0742975843631833,0.0757890690986762,0.0769647528526558,0.0777776241207825,0.0781718227773901,0.0780799864209141,0.0774194638841927,0.0760867161264332,0.0739486693376861,0.0708286188153698,0.0664815993021402,0.0605471878243026,0.0524465313307497,0.041108273866431,0.0239222790090858
0.04,-0.0163704519070873,-0.0160152204724112,-0.0152745478962597,-0.0141950055946949,-0.01281664749179,-0.0111742578492524,-0.0092983194253028,-0.0072157762191235,-0.0049506429198082,-0.002524498370168,4.310975793134483e-05,0.0027343289158185,0.0055327190697083,0.0084230119086659,0.0113909028292058,0.014422868545442,0.0175060045609631,0.0206278777507886,0.0237763900440032,0.0269396497087564,0.0301058470883847,0.0332631318192048,0.0363994886283998,0.0395026087140497,0.0425597534979721,0.0455576071530217,0.0484821137444705,0.0513182939723996,0.0540500353993699,0.0566598484187034,0.0591285780649833,0.0614350586824391,0.063555694137415,0.0654639401141292,0.0671296559034037,0.0685182797341116,0.0695897610573068,0.0702971509965013,0.0705847000229865,0.0703852243356587,0.0696163493053657,0.0681749564092195,0.0659286099729304,0.0627015845423876,0.0582504560544358,0.052217335342292,0.0440278469613388,0.0326196073976456,0.0154057239363823
0.05,-0.020631008875093,-0.0203584231703258,-0.0196999620067261,-0.0187023103609398,-0.0174056206857821,-0.0158447640921011,-0.0140503011181603,-0.0120492465264164,-0.0098656803782532,-0.0075212427931701,-0.0050355396604724,-0.0024264795181571,0.0002894431718175,0.0030969066970299,0.005981553652637,0.0089298082137339,0.0119287133434684,0.0149657831738421,0.0180288665418292,0.0211060181767832,0.0241853743850941,0.0272550302623052,0.030302915533517,0.0333166660297596,0.0362834876002826,0.0391900088761017,0.042022118744166,0.0447647835471195,0.0474018379264558,0.049915741622101,0.0522872923926072,0.0544952821725229,0.0565160792852417,0.0583231134401213,0.0598862311926544,0.0611708763102685,0.0621370290331845,0.0627378063224351,0.062917573522595,0.0626093310965371,0.0617309884452558,0.0601798575214776,0.0578241540986242,0.0544891500319042,0.0499329874776691,0.0438003469160817,0.0355213847256984,0.0240427804037047,0.0068010730159637
0.06,-0.0249365988950847,-0.0247475306767439,-0.0241721470284204,-0.0232572478303644,-0.0220430852677156,-0.02056461839664,-0.0188524865499657,-0.016933776206917,-0.0148326337100575,-0.0125707613327898,-0.0101678240373944,-0.0076417871925578,-0.005009200520986,-0.0022854399639201,0.0005150834483963,0.0033787405307307,0.0062925208879185,0.0092438850963201,0.0122206280963176,0.0152107502860211,0.0182023331594385,0.0211834165188679,0.0241418743651687,0.027065286479051,0.0299408025031784,0.0327549949543203,0.0354936970453105,0.0381418203592766,0.0406831463322426,0.0431000839082759,0.0453733836068856,0.0474817952046774,0.049401652006708,0.051106358607851,0.0525657501088137,0.0537452776239278,0.0546049546581866,0.055097967335994,0.0551688002943352,0.0547506440981284,0.0537616998876275,0.0520997203035748,0.049633586203618,0.0461895852061517,0.0415274511913202,0.0352944707175661,0.0269253869381237,0.0153760337821549,-0.0018934282621124
0.07,-0.0292881736598243,-0.0291835130818609,-0.0286920913100654,-0.0278608244984639,-0.0267300657926806,-0.0253348633129693,-0.0237059362223339,-0.0218704436902451,-0.0198525992685283,-0.0176741682803431,-0.0153548756347394,-0.0129127443904495,-0.0103643803812856,-0.0077252146222258,-0.00500971261031,-0.002231557729341,0.0005961854323674,0.0034609230671775,0.0063503953989488,0.009252547687717,0.0121554058263965,0.0150469535598353,0.0179150084324,0.0207470934832606,0.023530301508952,0.0262511483370865,0.0288954110112166,0.0314479459582901,0.0338924811339428,0.0362113745602623,0.0383853295732294,0.0403930540766179,0.0422108469197009,0.0438120884933927,0.045166603787539,0.0462398531507804,0.0469918859266044,0.0473759608492829,0.0473366864158145,0.0468074493133012,0.0457067503470998,0.0439327933328598,0.0413551381763197,0.0378011071141252,0.033032051744312,0.026697901734765,0.0182380427050796,0.0066175555479492,-0.0106795873684519
0.08,-0.0336867153579403,-0.0336673715606544,-0.033260814869132,-0.0325140791093071,-0.0314676196407672,-0.0301565747898988,-0.0286117446072264,-0.0268603619465423,-0.0249267085167977,-0.0228326136059775,-0.0205978629625176,-0.0182405382130985,-0.0157773021713244,-0.0132236417889446,-0.010594077889059,-0.0079023489100291,-0.0051615744846284,-0.002384403649967,0.0004168482658507,0.0032300705632242,0.0060432327318044,0.0088442616827903,0.0116209177616956,0.0143606665669813,0.0170505434042241,0.0196770068345114,0.0222257772386212,0.0246816554962917,0.0270283158176681,0.0292480651934647,0.0313215598564966,0.0332274661526341,0.0349420490797169,0.0364386657879635,0.0376871325666282,0.0386529209688321,0.0392961188523528,0.0395700611333908,0.0394194848737016,0.0387779791090704,0.0375643524627028,0.0356772706788431,0.03298698701455,0.0293218775892872,0.0244449382124885,0.0180087793034431,0.0094574853925225,-0.0022345222688526,-0.0195592671115184
0.09,-0.0381332379926628,-0.0382001397170666,-0.0378793707612342,-0.0372180840499463,-0.0362568384363191,-0.0350308636189046,-0.0335710416154935,-0.0319046799795088,-0.030056129545289,-0.0280472845005244,-0.0258979923450634,-0.0236263941705591,-0.0212492106579871,-0.0187819855775721,-0.0162392959561405,-0.013634936160556,-0.0109820817372276,-0.0082934378148599,-0.0055813761251687,-0.0028580641640067,-0.0001355896607731,0.0025739166733722,0.005258157232906,0.0079045394684,0.010500040544479,0.0130310611765371,0.0154832645904402,0.0178413957346223,0.0200890748200996,0.0222085577141486,0.0241804536518808,0.0259833877695237,0.0275935918613486,0.0289844008555203,0.0301256238205396,0.0309827455705835,0.0315158952601631,0.0316784876901346,0.0314153933781114,0.0306604100963298,0.0293326626891287,0.0273312898728495,0.0245272529177983,0.0207500015021192,0.0157642026538228,0.0092251857982358,0.0005817915594601,-0.0111821241609554,-0.0285343875966617
