time,0.01,0.03,0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35000000000000003,0.4,0.45,0.5,0.55,0.6000000000000001,0.6500000000000001,0.7000000000000001,0.7500000000000001,0.8,0.8500000000000001,0.9000000000000001,0.9500000000000001,0.97,0.99
0.4,-0.2035294955880321,-0.2030629457553962,-0.2021869530712804,-0.1985202799203011,-0.1932077965780624,-0.1866901785380714,-0.1793018054642294,-0.1713114950975441,-0.1629482336712081,-0.1544188964409189,-0.1459218268207856,-0.1376587463097664,-0.1298469338166311,-0.122733664696536,-0.1166155938549841,-0.1118675576724654,-0.1089895059855799,-0.1086910547830564,-0.1120650233206268,-0.1210210433452225,-0.1398362075826091,-0.1527712594423823,-0.1737213574904341
0.45,-0.2381223206038665,-0.2376553966736314,-0.2367788915061314,-0.2331113812745503,-0.2277999507583065,-0.2212864254876606,-0.2139063629440493,-0.2059300758380771,-0.1975884676722965,-0.1890907549700465,-0.1806379868536863,-0.1724348562479793,-0.1647017455713916,-0.1576889783803803,-0.1516959053863329,-0.1470991726727227,-0.1443985981232769,-0.1442994559936107,-0.147880623800176,-0.1570131492454684,-0.1758531838559186,-0.1886655763275924,-0.2092334861963115
0.5,-0.2759682774678879,-0.2755008616095887,-0.274623651550589,-0.2709547018284785,-0.2656438076527952,-0.2591341743726902,-0.2517627348632137,-0.2438015084808887,-0.235483560335678,-0.2270207266326009,-0.2186170650037668,-0.2104805499430045,-0.2028349616719736,-0.1959339187212368,-0.1900796191419926,-0.1856504948094242,-0.1831458853264165,-0.1832657644993247,-0.1870728713657219,-0.1963946724401587,-0.2152533017872176,-0.2279268031857362,-0.2480734643855389
0.55,-0.3177402111714129,-0.3172721524639894,-0.3163939903141258,-0.3127228209133538,-0.3074117791703549,-0.3009057401827434,-0.2935432597452595,-0.2855983268975714,-0.2773064699111441,-0.2688824860903875,-0.2605338101675037,-0.2524720720244582,-0.2449247991098056,-0.2381491897359098,-0.2324504492287866,-0.2282087297447524,-0.2259224190118401,-0.2262849522726819,-0.2303401680995051,-0.2398657962522995,-0.2587341774018636,-0.2712487514984455,-0.2909271606919901
0.6000000000000001,-0.3643450204150883,-0.3638761213446856,-0.3629966826784556,-0.3593222621176155,-0.3540101504008772,-0.3475072662056401,-0.3401541051386392,-0.3322269599145385,-0.3239642021306783,-0.3155840176038447,-0.3072976757596407,-0.2993209206957698,-0.2918854484159033,-0.2852523685856294,-0.2797300578051108,-0.2757002560667573,-0.2736597386197419,-0.2742937666680363,-0.2786237297998993,-0.288369885885691,-0.3072354084679021,-0.3195658171882845,-0.3387183744363006
0.6500000000000001,-0.417047156028868,-0.4165771510800256,-0.4156959986648555,-0.4120169274447642,-0.4067024715769051,-0.4002020884317395,-0.3928586301365068,-0.3849511286365401,-0.3767212908843665,-0.3683912401014656,-0.3601766624527442,-0.3522979921073793,-0.3449916111667313,-0.3385229300454563,-0.333203654578335,-0.3294168695134042,-0.3276567919802409,-0.3285982876946012,-0.3332356156249021,-0.3432216013585804,-0.3620659373332511,-0.3741795894573034,-0.392734110182232
0.7000000000000001,-0.4776864941948266,-0.4772150140115327,-0.4763315382395202,-0.4726458532626493,-0.4673272368864374,-0.460828363647869,-0.4534950091143006,-0.445609532039517,-0.4374176331477319,-0.4291461011444681,-0.4210158023744812,-0.413252604339614,-0.4060982255801602,-0.3998228379851286,-0.3947416057806698,-0.3912385252357973,-0.3898038546873838,-0.3910989385814455,-0.3960845186406198,-0.4063327623437894,-0.4251285257908865,-0.4369819925270153,-0.4548454172441097
0.7500000000000001,-0.5490933787395179,-0.5486198857792086,-0.5477331977307833,-0.5440380210297162,-0.5387125427275793,-0.5322136268735912,-0.5248907789986762,-0.5170305134205516,-0.5088834451923737,-0.5006820361679895,-0.4926533753149507,-0.4850297583029238,-0.4780590808733584,-0.4720168228185243,-0.4672216547130616,-0.4640577056740683,-0.4630091029404224,-0.4647190635374223,-0.4701057114279528,-0.4806422794720097,-0.4993469038650451,-0.5108798951279586,-0.5279277311214092
0.8,-0.6359644230665459,-0.6354880846716593,-0.6345968052607561,-0.6308876513777162,-0.6255510473474624,-0.6190495289275527,-0.6117375518225614,-0.6039070287568742,-0.595814856262064,-0.5877006478096574,-0.579799218958299,-0.5723506922244525,-0.5656102676078387,-0.5598593714270103,-0.5554200184818537,-0.5526750128081132,-0.5520987576469777,-0.5543091120409404,-0.5601678215334124,-0.571022523324526,-0.5895659656742113,-0.6006899669969491,-0.6167470265936397
0.8500000000000001,-0.7469974727228621,-0.746516874754818,-0.745618659408829,-0.7418878751809792,-0.7365327923257011,-0.7300240925696134,-0.7227232029376394,-0.7149294745693215,-0.7069083045877582,-0.6989088216742406,-0.6911759195917593,-0.6839596580206568,-0.6775241243234768,-0.6721573794440736,-0.6681840526318732,-0.6659826613638681,-0.6660113464630477,-0.6688501605559003,-0.6752817890863263,-0.6864862158615139,-0.7047428325185909,-0.7153168426496491,-0.7301176947929379
0.9000000000000001,-0.9013970827921508,-0.9009094318710908,-0.8999996483945842,-0.8962320812902085,-0.8908438422782547,-0.8843185522113257,-0.8770284931864886,-0.8692843378141792,-0.8613641504597898,-0.8535309220662061,-0.8460438132047485,-0.8391663781327353,-0.8331739436470436,-0.828361626585396,-0.8250541488177006,-0.8236187418006466,-0.8244833614002655,-0.8281653612485506,-0.835325412068436,-0.8469006746604059,-0.8646103579651002,-0.8743780540492107,-0.8874694315130391
0.95,-1.1588549444789715,-1.1583527527615385,-1.1574190035761347,-1.1535741337699157,-1.1481133509369437,-1.1415457505502569,-1.1342645414933024,-1.126601687144304,-1.1188584118562548,-1.1113221542716436,-1.1042759822078916,-1.0980042912438268,-1.0927971276297683,-1.0889543474592205,-1.0867900466804474,-1.0866372851102413,-1.0888531662588854,-1.0938253710867885,-1.1019858049929507,-1.113858006128329,-1.130301677869731,-1.1386581033208083,-1.1490600518956244
0.97,-1.34280678847398,-1.3422922224738536,-1.3413380657220686,-1.337427065326725,-1.3319031618711008,-1.3252963702609928,-1.3180168458632573,-1.3104134975944737,-1.302805502812819,-1.2954984884179774,-1.2887921757240115,-1.2829838131702973,-1.2783698780380242,-1.27524703911366,-1.2739123021150214,-1.2746615862296449,-1.2777856644601338,-1.283562693392198,-1.2922489336062646,-1.3040815163819026,-1.3193914074752793,-1.3267261034907534,-1.335376649297504
0.99,-1.7207090355796304,-1.720165872989193,-1.719162399671916,-1.7150922268759794,-1.7094163882203377,-1.7027139167410652,-1.6954343604382387,-1.687965532661066,-1.6806665070165905,-1.67388089075104,-1.6679394055096917,-1.6631574481245486,-1.6598304342233283,-1.658227453203272,-1.6585823339502932,-1.6610805381256677,-1.665840155248124,-1.672885581300895,-1.6821133515045097,-1.693252232655516,-1.7058390736006177,-1.7111690648975544,-1.7167770254637569
